ticker,form,date,sentiment_score,sentiment_change,risk_language,risk_change,novelty,log_word_count,ret_5d,sentiment_quantile
JNJ,10-Q,2023-07-31,-0.039263807237148285,0.014383062720298767,6.466760029656479,-1.3824920449774876,0.08966015907447578,10.790493644582789,0.03324779668620015,
UNH,10-Q,2023-08-02,0.002846932504326105,-0.0002767799887806177,6.508422664624809,-0.9513644206188001,0.040693293142426534,9.659694765654068,-0.005328929923443804,
CVX,10-Q,2023-08-03,-0.060211431235075,-0.0038627013564109802,7.476946082911025,-0.9653728708270188,0.09024390243902436,10.088929236666326,0.007265028502275284,
AAPL,10-Q,2023-08-04,-0.10668919235467911,0.050354428589344025,4.755434782608696,-0.0190557962982858,0.08812615955473102,9.373903755841548,-0.021759010717190774,4.0
AMZN,10-Q,2023-08-04,-0.16133294999599457,-0.038199394941329956,10.37308530133813,-0.7126542390272217,0.05595899188381037,10.272357830174737,-0.008311267473209427,0.0
PFE,10-Q,2023-08-09,-0.010156569071114063,0.019226846285164356,8.047783715812638,-0.7664651172121104,0.08103879849812268,10.773022050401837,-0.010044775902657954,
HD,10-Q,2023-08-22,-0.07917710393667221,-0.08117567212320864,4.363526933493831,-0.6442122998668172,0.05022831050228316,9.4949928598676,0.015100841633298057,
NVDA,10-Q,2023-08-28,-0.16646751761436462,0.052022531628608704,8.543237606289106,-1.7217211584064565,0.21632996632996637,10.123947506221135,0.036575243060712914,
WMT,10-Q,2023-09-01,0.0071272412315011024,0.03792438376694918,7.575116377486246,-0.5130835165968506,0.04426229508196722,10.070314688371434,0.01714423596052117,
PEP,10-Q,2023-10-10,-0.06976781040430069,-0.04362400993704796,12.322176456335884,-0.03871944449521969,0.025142857142857133,10.271320019170737,-0.0245132500713926,
COST,10-K,2023-10-11,-0.014816157519817352,0.1860189065337181,7.463588565903184,3.054294053025245,0.5105337078651686,10.407137492553023,0.01612664489015203,
KO,10-Q,2023-10-24,-0.04083378240466118,0.018220752477645874,10.055778144394688,-0.17292517075428293,0.02960526315789469,10.550276609117924,0.015276839556635835,4.0
MSFT,10-Q,2023-10-24,-0.1716373860836029,-0.16466466803103685,10.932496684671865,3.5199785514234483,0.307817149039762,10.339093817556279,0.02293276214979234,0.0
GOOGL,10-Q,2023-10-25,-0.0624750554561615,0.05902392417192459,7.9811546304760554,0.02491395419559872,0.046119235095613,10.255657363586069,0.006687324270108652,
AMZN,10-Q,2023-10-27,-0.16142573952674866,-9.278953075408936e-05,10.397072403296965,0.02398710195883602,0.04700301854247524,10.283292913863715,0.08501650556881901,0.0
JNJ,10-Q,2023-10-27,-0.11864384263753891,-0.07938003540039062,6.839138224883101,0.37237819522662186,0.09808963997060982,10.731318586382624,0.03942300339980398,4.0
CVX,10-Q,2023-11-02,-0.12193255126476288,-0.06172112002968788,7.824158096390402,0.34721201347937747,0.08660287081339713,10.11843762882181,-0.04584550977318824,
AAPL,10-K,2023-11-03,-0.19356974959373474,-0.08688055723905563,7.711626532722707,2.9561917501140105,0.5973871733966746,10.429576102968031,0.05658421262559932,
UNH,10-Q,2023-11-06,0.0053094299510121346,0.0024624974466860294,6.604852025911343,0.09642936128653368,0.019534184823441048,9.664405149920409,0.017077264243394508,
PFE,10-Q,2023-11-08,-0.0699184462428093,-0.05976187717169523,9.580226738841795,1.5324430230291561,0.07110161733292641,10.798677214502229,-0.007234578570093131,
NVDA,10-Q,2023-11-21,-0.13719585537910461,0.02927166223526001,8.606371734863355,0.06313412857424971,0.13970912296165716,10.184635826136912,-0.03612033615726873,0.0
HD,10-Q,2023-11-21,-0.09639041125774384,-0.017213307321071625,4.390861055295081,0.027334121801249722,0.02200303490136568,9.505841793480096,0.025441677956867803,4.0
WMT,10-Q,2023-11-30,0.05782024934887886,0.05069300811737776,8.322896044604258,0.7477796671180119,0.0438786565547129,10.116661572812847,-0.017109540031861714,
COST,10-Q,2023-12-20,-0.07671185582876205,-0.0618956983089447,4.800927075573214,-2.6626614903299703,0.5319295823265446,9.399472020698687,0.02598957520629619,
MSFT,10-Q,2024-01-30,-0.020664487034082413,0.1509728990495205,9.974993817152592,-0.9575028675192723,0.04848260547742411,10.50210424924984,-0.007587028612260349,
GOOGL,10-K,2024-01-31,0.001331245875917375,0.06380630133207887,10.64670848047225,2.6655538499961953,0.5225606316976875,10.949402052203789,0.038829151863739586,
AMZN,10-K,2024-02-02,-0.013635912910103798,0.14778982661664486,8.806366047745357,-1.5907063555516086,0.25668979187314167,10.760580144684319,0.015365807736235526,4.0
AAPL,10-Q,2024-02-02,-0.053887397050857544,0.1396823525428772,6.395348837209302,-1.3162776955134046,0.5896429972538251,9.241935933565934,0.017438641647141484,0.0
PEP,10-K,2024-02-09,-0.01937403716146946,0.05039377324283123,11.962570929725011,-0.3596055266108724,0.541587645624492,11.202493225491926,-0.008051439517634207,
JNJ,10-K,2024-02-16,-0.055688075721263885,0.06295576691627502,9.172897556463424,2.333759331580323,0.40095923261390887,11.262397869912,0.027084177875233317,
KO,10-K,2024-02-20,-0.027503758668899536,0.013330023735761642,9.507397362211277,-0.5483807821834112,0.5804855055385341,11.534021373264961,-0.0059309541184031644,
NVDA,10-K,2024-02-21,-0.0947411060333252,0.04245474934577942,9.444071121120214,0.8376993862568582,0.4597007088474665,10.916215102047069,0.15104050960458637,
PFE,10-K,2024-02-22,-0.002288335468620062,0.06763011077418923,9.023280238053562,-0.5569465007882322,0.4059310610437127,11.646240584209348,-0.03593467704496622,
CVX,10-K,2024-02-26,0.0009443804738111794,0.12287693173857406,7.271821395525398,-0.5523367008650037,0.5305828735907892,11.342125281523384,-0.036063312264111524,
UNH,10-K,2024-02-28,-0.032367825508117676,-0.03767725545912981,9.283037531625103,2.6781855057137607,0.5973659454374411,10.869900893813494,-0.05153725869777359,
COST,10-Q,2024-03-13,0.0046012005768716335,0.08131305640563369,4.327734174429692,-0.47319290114352164,0.0765645805592543,9.52032195192273,0.008880456975605133,0.0
HD,10-K,2024-03-13,0.014693314209580421,0.11108372546732426,8.577628562070096,4.186767506775015,0.6407303370786517,10.79648918643233,0.014301202372370092,4.0
WMT,10-K,2024-03-15,-0.0338294580578804,-0.09164970740675926,10.13622570856737,1.8133296639631116,0.5327029156816391,11.03419587502419,0.0031312259914433316,
PEP,10-Q,2024-04-23,0.005332341883331537,0.024706379044800997,10.108827085852479,-1.8537438438725324,0.5707713125845737,9.93672888631593,0.027391758664877308,
MSFT,10-Q,2024-04-25,-0.03150545805692673,-0.010840971022844315,10.035645736221552,0.060651919068959614,0.033991228070175405,10.504272703223904,-0.003007226512431238,
GOOGL,10-Q,2024-04-26,-0.04865434765815735,-0.049985593534074724,9.014701545979191,-1.6320069344930594,0.5097816841508365,10.07491666816366,-0.027391595613030284,
AMZN,10-Q,2024-05-01,-0.18670180439949036,-0.17306589148938656,10.618943303753758,1.8125772560084012,0.26161449752883026,10.201144708009988,0.05027932960893855,0.0
JNJ,10-Q,2024-05-01,-0.06666064262390137,-0.010972566902637482,8.725487296282054,-0.4474102601813694,0.42751373298304274,10.428511895701932,-0.014750718218914494,4.0
CVX,10-Q,2024-05-02,-0.05116097256541252,-0.0521053530392237,8.567246426726365,1.295425031200967,0.5069477719214184,10.053156777054832,0.029365896644737433,0.0
KO,10-Q,2024-05-02,-0.008047541603446007,0.01945621706545353,8.251437048025219,-1.2559603141860585,0.5844921046429413,10.384647468346362,0.014357137433435696,4.0
AAPL,10-Q,2024-05-03,-0.09045253694057465,-0.0365651398897171,6.368863334807608,-0.02648550240169456,0.13733905579399142,9.333088837235236,-0.0004455608279272383,
PFE,10-Q,2024-05-08,-0.014876620844006538,-0.012588285375386477,8.58575085324232,-0.43752938481124204,0.4457761453701914,10.532229536403737,0.03482937076230663,
UNH,10-Q,2024-05-09,-0.13063199818134308,-0.0982641726732254,10.709308296046359,1.4262707644212558,0.5994389027431422,9.52032195192273,0.02808516979069453,
HD,10-Q,2024-05-21,-0.03351147845387459,-0.04820479266345501,4.171437919188614,-4.406190642881482,0.6613800779076238,9.41140190014419,-0.030462349831816282,
NVDA,10-Q,2024-05-29,0.011818110942840576,0.10655921697616577,7.643147076604198,-1.800924044516016,0.4906897456071335,10.050138752861821,0.06631834867660946,
COST,10-Q,2024-06-06,-0.033383775502443314,-0.03798497607931495,4.205574167795281,-0.12216000663441129,0.06126482213438733,9.548953173096507,0.003940016011746428,
WMT,10-Q,2024-06-07,0.00834579672664404,0.04217525478452444,7.659657510855247,-2.4765681977121226,0.5462890112772095,9.928082599391509,0.0173042371475296,
PEP,10-Q,2024-07-11,-0.029551664367318153,-0.03488400625064969,10.745622511692629,0.63679542584015,0.06377998829724985,10.160916581816888,0.039158162942122265,
GOOGL,10-Q,2024-07-24,-0.08019516617059708,-0.03154081851243973,8.044935676753035,-0.9697658692261566,0.06171490988530859,10.225426113666,-0.006313982877083846,
JNJ,10-Q,2024-07-25,-0.09832344204187393,-0.031662799417972565,7.26760437397974,-1.4578829223023142,0.0709247648902821,10.708176107828981,0.007015675424214107,
KO,10-Q,2024-07-29,-0.04009713605046272,-0.032049594447016716,9.909754838075097,1.6583177900498782,0.05932203389830504,10.613196821395052,0.01900363235739566,
MSFT,10-K,2024-07-30,0.0036910101771354675,0.035196468234062195,8.84850543478261,-1.1871403014389426,0.3022888713496449,10.983273736954189,-0.05511675089106971,
AAPL,10-Q,2024-08-02,-0.0775955319404602,0.012857005000114441,5.15738929397119,-1.2114740408364177,0.12795793163891322,9.327856705404022,-0.01646507660011487,4.0
AMZN,10-Q,2024-08-02,-0.13355912268161774,0.05314268171787262,9.906420320159052,-0.712522983594706,0.052136752136752174,10.281033180646158,-0.005717638415579596,0.0
PFE,10-Q,2024-08-05,-0.1457791030406952,-0.13090248219668865,8.172429277054333,-0.4133215761879878,0.04867690297288463,10.704165392288106,-0.043375964121068034,
CVX,10-Q,2024-08-07,-0.0776909738779068,-0.026530001312494278,7.975154326904644,-0.5920920998217216,0.07402361489554954,10.169000700216847,0.015869788763441806,
UNH,10-Q,2024-08-09,-0.032159771770238876,0.0984722264111042,8.794043501201852,-1.9152647948445072,0.04199855177407674,9.744374580879056,0.03386050584599354,
HD,10-Q,2024-08-20,0.09143359959125519,0.12494507804512978,3.3222591362126246,-0.8491787829759896,0.17572944297082227,9.801510196423664,0.016091633772568725,
NVDA,10-Q,2024-08-28,-0.1107695922255516,-0.12258770316839218,6.570405634024471,-1.0727414425797264,0.12007417709782109,10.143212863442015,-0.1464851339574913,
WMT,10-Q,2024-08-30,0.0330471508204937,0.02470135409384966,7.441000352236703,-0.2186571586185444,0.04086140254003312,10.030692726771417,0.0014242688614027887,
PEP,10-Q,2024-10-08,-0.05542146414518356,-0.02586979977786541,11.352141171181298,0.6065186594886693,0.05638665132336018,10.192119174023498,0.03215567377760076,
COST,10-K,2024-10-09,-0.14282077550888062,-0.1094370000064373,8.49694052141635,4.291366353621069,0.5136042996305006,10.448250727329816,-0.023891702586792074,
JNJ,10-Q,2024-10-23,-0.1324603259563446,-0.03413688391447067,6.9831186912634875,-0.2844856827162525,0.046373365041617154,10.735722535246286,-0.03165303373579853,
KO,10-Q,2024-10-24,0.06908091902732849,0.10917805507779121,10.056507997318263,0.14675315924316656,0.05436487192890749,10.639813947190007,-0.029569072663244822,
GOOGL,10-Q,2024-10-30,-0.07282169163227081,0.007373474538326263,8.325205517625749,0.2802698408727142,0.10036591740721379,10.26496594143918,0.01175028299184655,0.0
MSFT,10-Q,2024-10-30,-0.07266400754451752,-0.07635501772165298,10.83305595061579,1.984550515833181,0.3016671077004498,10.4057163290766,-0.02855311572291963,4.0
META,10-Q,2024-10-31,-0.21894612908363342,-0.07296645641326904,10.462380483572227,-0.016991432389314554,0.030342156229825723,11.00093249345223,0.04249627002277201,
AAPL,10-K,2024-11-01,-0.13328354060649872,-0.05568800866603851,8.820771304653617,3.663382010682427,0.5937864077669903,10.437785532487261,0.019288984113135177,4.0
AMZN,10-Q,2024-11-01,-0.16791334748268127,-0.03435422480106354,9.590034273662008,-0.31638604649704405,0.05500000000000005,10.320387038269956,0.051785986860465316,0.0
UNH,10-Q,2024-11-04,0.005945712327957153,0.03810548409819603,8.525002860739214,-0.269040640462638,0.049859550561797805,9.768755439335086,0.12098200671286308,4.0
PFE,10-Q,2024-11-04,-0.08120525628328323,0.06457384675741196,9.024636599183172,0.8522073221288391,0.04792537793502738,10.726412213600824,-0.040073049366471714,0.0
CVX,10-Q,2024-11-07,0.014080393128097057,0.09177136700600386,7.5422438175357165,-0.43291050936892717,0.10026619343389531,10.224809892531864,0.03208515996311645,
HD,10-Q,2024-11-19,0.03495737165212631,-0.056476227939128876,3.638167686456094,0.3159085502434693,0.0478723404255319,9.80598497117489,0.05585069123346753,
NVDA,10-Q,2024-11-20,-0.08282212167978287,0.027947470545768738,6.776893243519086,0.20648760949461487,0.07087753134040498,10.106265117897465,-0.0723150068659495,
WMT,10-Q,2024-12-06,0.029177933931350708,-0.00386921688914299,7.4161469745491315,-0.024853377687571232,0.04537998906506291,10.074621763689507,-0.012969500875373074,
COST,10-Q,2024-12-19,0.008068718016147614,0.15088949352502823,4.780030096485793,-3.716910424930558,0.5296296296296297,9.332380997885208,-0.015814851488854864,
MSFT,10-Q,2025-01-29,-0.05671415477991104,0.015949852764606476,10.249268904052359,-0.5837870465634314,0.007832898172323799,10.488659691430774,-0.0656523115176334,
META,10-K,2025-01-30,-0.1425883173942566,0.07635781168937683,11.161402513473847,0.6990220299016201,0.18990061778135914,11.303240933340176,0.03637578360718852,
AAPL,10-Q,2025-01-31,-0.09322044998407364,0.04006309062242508,8.579088471849866,-0.24168283280375036,0.5488461538461539,9.322865162818028,-0.03546608467408541,
PEP,10-K,2025-02-04,-0.030947497114539146,0.024473967030644417,11.58657368463897,0.2344325134576728,0.5611702127659575,11.207853053314365,0.014983672894954392,
GOOGL,10-K,2025-02-05,-0.0374595932662487,0.03536209836602211,10.909339625867789,2.58413410824204,0.4949181253529079,10.976491392697485,-0.040349155856923224,
AMZN,10-K,2025-02-07,-0.09051935374736786,0.07739399373531342,8.770801166580888,-0.8192331070811196,0.22990033222591366,10.750063723997085,-0.002051063640505446,
JNJ,10-K,2025-02-13,0.043297916650772095,0.1757582426071167,8.931743212382644,1.9486245211191564,0.4085889570552147,11.274934737803758,0.04037593949817686,
KO,10-K,2025-02-20,-0.07690432667732239,-0.14598524570465088,9.45319192933739,-0.6033160679808738,0.568289224952741,11.528345955696105,0.011850410389866894,
CVX,10-K,2025-02-21,0.01189160905778408,-0.002188784070312977,7.391314614966822,-0.15092920256889464,0.4939729990356798,11.346811847020483,0.010833466599664554,
NVDA,10-K,2025-02-26,-0.13175156712532043,-0.04892944544553757,9.47724575295389,2.7003525094348033,0.49526564965807474,10.941145998533898,-0.10648994643365317,
UNH,10-K,2025-02-27,-0.0661696195602417,-0.07211533188819885,9.963293130571577,1.438290269832363,0.5771268307884077,10.885509843594862,0.040891152513605755,0.0
PFE,10-K,2025-02-27,0.016453426331281662,0.0976586826145649,9.597135183527305,0.5724985843441335,0.41445017864231837,11.623580937568695,0.0053638818605081795,4.0
COST,10-Q,2025-03-13,-0.0688360184431076,-0.07690473645925522,4.313665074718842,-0.4663650217669506,0.025903203817314258,9.471396088360253,0.005367093269012635,
WMT,10-K,2025-03-14,-0.027712246403098106,-0.056890180334448814,10.157939576643292,2.7417926020941605,0.5507993811242908,11.019235516650925,0.010147846538796523,
HD,10-K,2025-03-21,0.023946955800056458,-0.011010415852069855,8.493125058460386,4.854957372004292,0.5975301712040415,10.886614164596537,0.019934408083369437,
JNJ,10-Q,2025-04-23,-0.04514484107494354,-0.08844275772571564,7.717750826901874,-1.2139923854807702,0.42530712530712533,10.447757623521474,0.005985228472046078,
PEP,10-Q,2025-04-24,0.008509347215294838,0.039456844329833984,9.867790764514274,-1.7187829201246974,0.5765049058605145,9.94640335351296,-0.013007127770899407,
GOOGL,10-Q,2025-04-25,-0.027597814798355103,0.0098617784678936,8.988302893494767,-1.9210367323730217,0.5121744054360136,10.100943996914353,0.012780813804513347,
MSFT,10-Q,2025-04-30,-0.07730507850646973,-0.020590923726558685,10.174139585904292,-0.07512931814806656,0.014048059149722736,10.50413559859915,0.09636693850768663,
KO,10-Q,2025-05-01,-0.04000949487090111,0.03689483180642128,8.159706001432621,-1.2934859279047686,0.5793444942230606,10.37692278708356,-0.001683444998097916,4.0
META,10-Q,2025-05-01,-0.1979660838842392,-0.055377766489982605,10.807627691081974,-0.3537748223918733,0.18911637931034486,10.963670814584455,0.0450883008945433,0.0
AMZN,10-Q,2025-05-02,-0.08568046987056732,0.004838883876800537,10.539161304637231,1.7683601380563427,0.25294315506222675,10.205183470748327,0.016212242869359184,4.0
AAPL,10-Q,2025-05-02,-0.2130921185016632,-0.11987166851758957,6.903876792352628,-1.675211679497238,0.2730398899587345,9.486607541612665,-0.033211648599369537,0.0
PFE,10-Q,2025-05-05,-0.06830745190382004,-0.0847608782351017,9.400342340825546,-0.19679284270175934,0.4376371981640391,10.48116776328736,-0.014223109692246494,
UNH,10-Q,2025-05-07,0.03037523292005062,0.09654485248029232,10.039284155390659,0.07599102481908204,0.6018085438104147,9.52857589747142,-0.21237151789158504,
CVX,10-Q,2025-05-08,0.011052655056118965,-0.0008389540016651154,8.753458028820347,1.3621434138535253,0.49132947976878616,10.094934017107084,0.03809106425619557,
NVDA,10-Q,2025-05-28,-0.12502093613147736,0.006730630993843079,7.949902291703677,-1.5273434612502124,0.4905857740585774,10.02202585845966,0.05274103842621347,0.0
HD,10-Q,2025-05-28,0.031315404921770096,0.007368449121713638,4.662925788350589,-3.830199270109797,0.6303251121076233,9.44572864970683,0.011791621984764245,4.0
COST,10-Q,2025-06-05,-0.017408117651939392,0.05142790079116821,4.431314623338257,0.1176495486194149,0.05570652173913049,9.462187991418748,-0.008013312034564568,
WMT,10-Q,2025-06-06,0.05516040325164795,0.08287264965474606,7.555723460521345,-2.602216116121947,0.5434726187386452,9.960670966063581,-0.031086520634957315,
PEP,10-Q,2025-07-17,0.049178704619407654,0.040669357404112816,10.422761849034522,0.5549710845202487,0.07252998286693313,10.216288975780873,-0.006394324112765082,
JNJ,10-Q,2025-07-24,-0.00957355834543705,0.03557128272950649,6.789634491343216,-0.9281163355586575,0.09267326732673264,10.696163275810974,-0.028426357261717272,2.0
KO,10-Q,2025-07-24,-0.07268978655338287,-0.032680291682481766,9.602860426510025,1.4431544250774042,0.056443024494142735,10.575308946381321,-0.01751081133897958,0.0
GOOGL,10-Q,2025-07-24,-0.0065875002183020115,0.02101031458005309,7.759588877922608,-1.2287140155721588,0.0579004329004329,10.288205587499503,-0.0014050020079425796,4.0
MSFT,10-K,2025-07-30,0.03605487197637558,0.1133599504828453,9.262965292469552,-0.9111742934347404,0.2843109738984002,10.867958738935036,0.022796359793046728,
META,10-Q,2025-07-31,-0.19965128600597382,-0.0016852021217346191,10.740765258837548,-0.06686243224442556,0.039015030380556426,11.009158205571683,-0.015010873554824333,
AAPL,10-Q,2025-08-01,-0.08745317161083221,0.125638946890831,5.135346853512055,-1.7685299388405733,0.1841509433962264,9.3492323708428,0.1332641937327066,4.0
AMZN,10-Q,2025-08-01,-0.1041363924741745,-0.018455922603607178,9.631419528298675,-0.9077417763385558,0.028107158541941124,10.288205587499503,0.03697323604845759,0.0
PFE,10-Q,2025-08-05,0.04745703563094139,0.11576448753476143,8.905036688751158,-0.4953056520743875,0.04760308414347969,10.648088014684989,-0.004040418535008694,
CVX,10-Q,2025-08-07,-0.04959634318947792,-0.060648998245596886,8.261707172495555,-0.4917508563247921,0.11687745311818576,10.203332852113716,0.01305817565201095,
UNH,10-Q,2025-08-11,-0.03404698893427849,-0.06442222185432911,8.232134516581038,-1.807149638809621,0.05869720830350755,9.748528212497986,0.22237191259953093,
HD,10-Q,2025-08-26,0.028311902657151222,-0.0030035022646188736,3.939804947361622,-0.7231208409889667,0.07540521494009866,9.647562511697538,0.00041701356490531083,
NVDA,10-Q,2025-08-27,-0.07173112034797668,0.05328981578350067,7.735042735042735,-0.21485955666094192,0.13687150837988826,10.060534035475412,-0.054735663236783916,
WMT,10-Q,2025-08-29,0.020248550921678543,-0.034911852329969406,7.234303753069098,-0.3214197074522467,0.07651150347779556,10.034910473896547,0.05465048164127406,
COST,10-K,2025-10-08,-0.021799298003315926,-0.0043911803513765335,8.682723758548914,4.251409135210657,0.5269481634054239,10.423203539647567,0.0439332158479151,
PEP,10-Q,2025-10-09,-0.046141549944877625,-0.09532025456428528,10.061196971268542,-0.36156487776598034,0.06333333333333335,10.272426979294842,0.055006570919298836,
JNJ,10-Q,2025-10-22,-0.09464383125305176,-0.08507027290761471,6.426792385696495,-0.36284210564672126,0.04227053140096615,10.713728642470587,-0.03286002961059509,
KO,10-Q,2025-10-23,-0.007851039990782738,0.06483874656260014,8.74656997255978,-0.8562904539502458,0.0448075909330522,10.616853940277469,-0.01372608173900658,
UNH,10-Q,2025-10-28,-0.12442827224731445,-0.09038128331303596,7.7436129323988245,-0.48852158418221325,0.0463157894736842,9.780924360113003,-0.10061448348083235,
MSFT,10-Q,2025-10-29,-0.0856969952583313,-0.12175186723470688,11.370132757415995,2.1071674649464427,0.2754335260115607,10.3573300412176,-0.06350293607673974,
GOOGL,10-Q,2025-10-30,0.0126164760440588,0.01920397626236081,7.9201218480284306,0.16053297010582224,0.06821787414066627,10.293703649881554,0.011617120374207035,4.0
META,10-Q,2025-10-30,-0.29268744587898254,-0.09303615987300873,10.199697668867849,-0.5410675899696997,0.03752759381898452,11.04844256839719,-0.07131600263627669,0.0
AMZN,10-Q,2025-10-31,-0.14014184474945068,-0.036005452275276184,9.476666558113784,-0.15475297018489087,0.05159914712153513,10.33227848594779,0.0007779970537078462,0.0
AAPL,10-K,2025-10-31,-0.1059798002243042,-0.018526628613471985,9.233906204485873,4.098559350973818,0.5773555641721597,10.44380401506915,-0.007027399721623029,4.0
PFE,10-Q,2025-11-04,-0.09284017235040665,-0.14029720798134804,8.66738894907909,-0.23764773967206843,0.06464124111182934,10.698852816481402,0.06827967985566041,
CVX,10-Q,2025-11-06,-0.0844133049249649,-0.034816961735486984,8.041846066256271,-0.2198611062392839,0.07830783078307835,10.243667193945663,0.017261577794593475,
NVDA,10-Q,2025-11-19,-0.219648078083992,-0.14791695773601532,8.122294164974523,0.38725142993178796,0.1412606168976308,10.169767218727474,-0.033562099293627634,
